id,state,dgen_county,name,time_zone
967,MT,Teton,Teton County,MountainPrevailing
1847,MT,Toole,Toole County,MountainPrevailing
1476,MT,Treasure,Treasure County,MountainPrevailing
419,MT,Valley,Valley County,MountainPrevailing
2476,MT,Wheatland,Wheatland County,MountainPrevailing
1292,MT,Wibaux,Wibaux County,MountainPrevailing
2993,MT,Yellowstone,Yellowstone County,MountainPrevailing
1855,NE,Adams,Adams County,CentralPrevailing
253,NE,Antelope,Antelope County,CentralPrevailing
2583,NE,Arthur,Arthur County,MountainPrevailing
2649,NE,Banner,Banner County,MountainPrevailing
3073,NE,Blaine,Blaine County,CentralPrevailing
2224,NE,Boone,Boone County,CentralPrevailing
1062,NE,Box Butte,Box Butte County,MountainPrevailing
2558,NE,Boyd,Boyd County,CentralPrevailing
1045,NE,Brown,Brown County,CentralPrevailing
1820,NE,Buffalo,Buffalo County,CentralPrevailing
588,NE,Burt,Burt County,CentralPrevailing
3111,NE,Butler,Butler County,CentralPrevailing
457,NE,Cass,Cass County,CentralPrevailing
953,NE,Cedar,Cedar County,CentralPrevailing
2538,NE,Chase,Chase County,MountainPrevailing
1215,NE,Cherry,Cherry County,CentralPrevailing
765,NE,Cheyenne,Cheyenne County,MountainPrevailing
450,NE,Clay,Clay County,CentralPrevailing
2572,NE,Colfax,Colfax County,CentralPrevailing
48,NE,Cuming,Cuming County,CentralPrevailing
2754,NE,Custer,Custer County,CentralPrevailing
2265,NE,Dakota,Dakota County,CentralPrevailing
1666,NE,Dawes,Dawes County,MountainPrevailing
741,NE,Dawson,Dawson County,CentralPrevailing
3131,NE,Deuel,Deuel County,MountainPrevailing
3,NE,Dixon,Dixon County,CentralPrevailing
280,NE,Dodge,Dodge County,CentralPrevailing
1449,NE,Douglas,Douglas County,CentralPrevailing
2269,NE,Dundy,Dundy County,MountainPrevailing
690,NE,Fillmore,Fillmore County,CentralPrevailing
3077,NE,Franklin,Franklin County,CentralPrevailing
31,NE,Frontier,Frontier County,CentralPrevailing
1088,NE,Furnas,Furnas County,CentralPrevailing
917,NE,Gage,Gage County,CentralPrevailing
2172,NE,Garden,Garden County,MountainPrevailing
196,NE,Garfield,Garfield County,CentralPrevailing
937,NE,Gosper,Gosper County,CentralPrevailing
2279,NE,Grant,Grant County,MountainPrevailing
2838,NE,Greeley,Greeley County,CentralPrevailing
2440,NE,Hall,Hall County,CentralPrevailing
2679,NE,Hamilton,Hamilton County,CentralPrevailing
1727,NE,Harlan,Harlan County,CentralPrevailing
1921,NE,Hayes,Hayes County,CentralPrevailing
1944,NE,Hitchcock,Hitchcock County,CentralPrevailing
608,NE,Holt,Holt County,CentralPrevailing
1896,NE,Hooker,Hooker County,MountainPrevailing
504,NE,Howard,Howard County,CentralPrevailing
70,NE,Jefferson,Jefferson County,CentralPrevailing
2406,NE,Johnson,Johnson County,CentralPrevailing
1144,NE,Kearney,Kearney County,CentralPrevailing
1879,NE,Keith,Keith County,MountainPrevailing
1444,NE,Keya Paha,Keya Paha County,CentralPrevailing
534,NE,Kimball,Kimball County,MountainPrevailing
2453,NE,Knox,Knox County,CentralPrevailing
1221,NE,Lancaster,Lancaster County,CentralPrevailing
3113,NE,Lincoln,Lincoln County,CentralPrevailing
1964,NE,Logan,Logan County,CentralPrevailing
2525,NE,Loup,Loup County,CentralPrevailing
471,NE,McPherson,McPherson County,CentralPrevailing
1415,NE,Madison,Madison County,CentralPrevailing
169,NE,Merrick,Merrick County,CentralPrevailing
1624,NE,Morrill,Morrill County,MountainPrevailing
3070,NE,Nance,Nance County,CentralPrevailing
2900,NE,Nemaha,Nemaha County,CentralPrevailing
2422,NE,Nuckolls,Nuckolls County,CentralPrevailing
1505,NE,Otoe,Otoe County,CentralPrevailing
1825,NE,Pawnee,Pawnee County,CentralPrevailing
2295,NE,Perkins,Perkins County,MountainPrevailing
222,NE,Phelps,Phelps County,CentralPrevailing
2206,NE,Pierce,Pierce County,CentralPrevailing
3064,NE,Platte,Platte County,CentralPrevailing
307,NE,Polk,Polk County,CentralPrevailing
659,NE,Red Willow,Red Willow County,CentralPrevailing
1102,NE,Richardson,Richardson County,CentralPrevailing
1548,NE,Rock,Rock County,CentralPrevailing
3132,NE,Saline,Saline County,CentralPrevailing
1527,NE,Sarpy,Sarpy County,CentralPrevailing
1354,NE,Saunders,Saunders County,CentralPrevailing
1499,NE,Scotts Bluff,Scotts Bluff County,MountainPrevailing
991,NE,Seward,Seward County,CentralPrevailing
2444,NE,Sheridan,Sheridan County,MountainPrevailing
102,NE,Sherman,Sherman County,CentralPrevailing
1189,NE,Sioux,Sioux County,MountainPrevailing
383,NE,Stanton,Stanton County,CentralPrevailing
1377,NE,Thayer,Thayer County,CentralPrevailing
119,NE,Thomas,Thomas County,CentralPrevailing
2732,NE,Thurston,Thurston County,CentralPrevailing
1149,NE,Valley,Valley County,CentralPrevailing
1867,NE,Washington,Washington County,CentralPrevailing
464,NE,Wayne,Wayne County,CentralPrevailing
902,NE,Webster,Webster County,CentralPrevailing
2891,NE,Wheeler,Wheeler County,CentralPrevailing
2799,NE,York,York County,CentralPrevailing
2521,NV,Churchill,Churchill County,PacificPrevailing
944,NV,Clark,Clark County,PacificPrevailing
1685,NV,Douglas,Douglas County,PacificPrevailing
1741,NV,Elko,Elko County,PacificPrevailing
1979,NV,Esmeralda,Esmeralda County,PacificPrevailing
2933,NV,Eureka,Eureka County,PacificPrevailing
184,NV,Humboldt,Humboldt County,PacificPrevailing
1816,NV,Lander,Lander County,PacificPrevailing
207,NV,Lincoln,Lincoln County,PacificPrevailing
2561,NV,Lyon,Lyon County,PacificPrevailing
1287,NV,Mineral,Mineral County,PacificPrevailing
2062,NV,Nye,Nye County,PacificPrevailing
265,NV,Pershing,Pershing County,PacificPrevailing
1805,NV,Storey,Storey County,PacificPrevailing
756,NV,Washoe,Washoe County,PacificPrevailing
1233,NV,White Pine,White Pine County,PacificPrevailing
2128,NV,Carson City,Carson City,PacificPrevailing
1008,NH,Belknap,Belknap County,EasternPrevailing
2600,NH,Carroll,Carroll County,EasternPrevailing
270,NH,Cheshire,Cheshire County,EasternPrevailing
212,NH,Coos,Coos County,EasternPrevailing
774,NH,Grafton,Grafton County,EasternPrevailing
1380,NH,Hillsborough,Hillsborough County,EasternPrevailing
1782,NH,Merrimack,Merrimack County,EasternPrevailing
141,NH,Rockingham,Rockingham County,EasternPrevailing
1747,NH,Strafford,Strafford County,EasternPrevailing
982,NH,Sullivan,Sullivan County,EasternPrevailing
2414,NJ,Atlantic,Atlantic County,EasternPrevailing
841,NJ,Bergen,Bergen County,EasternPrevailing
1592,NJ,Burlington,Burlington County,EasternPrevailing
1648,NJ,Camden,Camden County,EasternPrevailing
2069,NJ,Cape May,Cape May County,EasternPrevailing
2854,NJ,Cumberland,Cumberland County,EasternPrevailing
61,NJ,Essex,Essex County,EasternPrevailing
1945,NJ,Gloucester,Gloucester County,EasternPrevailing
91,NJ,Hudson,Hudson County,EasternPrevailing
2460,NJ,Hunterdon,Hunterdon County,EasternPrevailing
1200,NJ,Mercer,Mercer County,EasternPrevailing
2157,NJ,Middlesex,Middlesex County,EasternPrevailing
1467,NJ,Monmouth,Monmouth County,EasternPrevailing
370,NJ,Morris,Morris County,EasternPrevailing
1933,NJ,Ocean,Ocean County,EasternPrevailing
660,NJ,Passaic,Passaic County,EasternPrevailing
1332,NJ,Salem,Salem County,EasternPrevailing
1460,NJ,Somerset,Somerset County,EasternPrevailing
1951,NJ,Sussex,Sussex County,EasternPrevailing
993,NJ,Union,Union County,EasternPrevailing
1715,NJ,Warren,Warren County,EasternPrevailing
2452,NM,Bernalillo,Bernalillo County,MountainPrevailing
821,NM,Catron,Catron County,MountainPrevailing
1565,NM,Chaves,Chaves County,MountainPrevailing
2810,NM,Cibola,Cibola County,MountainPrevailing
1629,NM,Colfax,Colfax County,MountainPrevailing
2095,NM,Curry,Curry County,MountainPrevailing
2830,NM,De Baca,De Baca County,MountainPrevailing
86,NM,Dona Ana,Dona Ana County,MountainPrevailing
1969,NM,Eddy,Eddy County,MountainPrevailing
71,NM,Grant,Grant County,MountainPrevailing
2424,NM,Guadalupe,Guadalupe County,MountainPrevailing
1168,NM,Harding,Harding County,MountainPrevailing
2131,NM,Hidalgo,Hidalgo County,MountainPrevailing
1434,NM,Lea,Lea County,MountainPrevailing
379,NM,Lincoln,Lincoln County,MountainPrevailing
2472,NM,Los Alamos,Los Alamos County,MountainPrevailing
1954,NM,Luna,Luna County,MountainPrevailing
636,NM,McKinley,McKinley County,MountainPrevailing
1351,NM,Mora,Mora County,MountainPrevailing
1427,NM,Otero,Otero County,MountainPrevailing
1976,NM,Quay,Quay County,MountainPrevailing
1021,NM,Rio Arriba,Rio Arriba County,MountainPrevailing
1729,NM,Roosevelt,Roosevelt County,MountainPrevailing
2870,NM,Sandoval,Sandoval County,MountainPrevailing
2694,NM,San Juan,San Juan County,MountainPrevailing
1326,NM,San Miguel,San Miguel County,MountainPrevailing
2146,NM,Santa Fe,Santa Fe County,MountainPrevailing
968,NM,Sierra,Sierra County,MountainPrevailing
839,NM,Socorro,Socorro County,MountainPrevailing
468,NM,Taos,Taos County,MountainPrevailing
2869,NM,Torrance,Torrance County,MountainPrevailing
1269,NM,Union,Union County,MountainPrevailing
2098,NM,Valencia,Valencia County,MountainPrevailing
3045,NY,Albany,Albany County,EasternPrevailing
1425,NY,Allegany,Allegany County,EasternPrevailing
2187,NY,Bronx,Bronx County,EasternPrevailing
2222,NY,Broome,Broome County,EasternPrevailing
1917,NY,Cattaraugus,Cattaraugus County,EasternPrevailing
2654,NY,Cayuga,Cayuga County,EasternPrevailing
656,NY,Chautauqua,Chautauqua County,EasternPrevailing
2137,NY,Chemung,Chemung County,EasternPrevailing
641,NY,Chenango,Chenango County,EasternPrevailing
3002,NY,Clinton,Clinton County,EasternPrevailing
990,NY,Columbia,Columbia County,EasternPrevailing
1937,NY,Cortland,Cortland County,EasternPrevailing
826,NY,Delaware,Delaware County,EasternPrevailing
563,NY,Dutchess,Dutchess County,EasternPrevailing
2148,NY,Erie,Erie County,EasternPrevailing
63,NY,Essex,Essex County,EasternPrevailing
1147,NY,Franklin,Franklin County,EasternPrevailing
820,NY,Fulton,Fulton County,EasternPrevailing
2140,NY,Genesee,Genesee County,EasternPrevailing
1206,NY,Greene,Greene County,EasternPrevailing
2336,NY,Hamilton,Hamilton County,EasternPrevailing
2700,NY,Herkimer,Herkimer County,EasternPrevailing
2866,NY,Jefferson,Jefferson County,EasternPrevailing
1138,NY,Kings,Kings County,EasternPrevailing
1956,NY,Lewis,Lewis County,EasternPrevailing
1184,NY,Livingston,Livingston County,EasternPrevailing
1464,NY,Madison,Madison County,EasternPrevailing
290,NY,Monroe,Monroe County,EasternPrevailing
2699,NY,Montgomery,Montgomery County,EasternPrevailing
1072,NY,Nassau,Nassau County,EasternPrevailing
1914,NY,New York,New York County,EasternPrevailing
1212,NY,Niagara,Niagara County,EasternPrevailing
688,NY,Oneida,Oneida County,EasternPrevailing
546,NY,Onondaga,Onondaga County,EasternPrevailing
2607,NY,Ontario,Ontario County,EasternPrevailing
1360,NY,Orange,Orange County,EasternPrevailing
538,NY,Orleans,Orleans County,EasternPrevailing
2678,NY,Oswego,Oswego County,EasternPrevailing
1614,NY,Otsego,Otsego County,EasternPrevailing
2059,NY,Putnam,Putnam County,EasternPrevailing
2277,NY,Queens,Queens County,EasternPrevailing
2941,NY,Rensselaer,Rensselaer County,EasternPrevailing
3075,NY,Richmond,Richmond County,EasternPrevailing
3096,NY,Rockland,Rockland County,EasternPrevailing
974,NY,St. Lawrence,St. Lawrence County,EasternPrevailing
3088,NY,Saratoga,Saratoga County,EasternPrevailing
869,NY,Schenectady,Schenectady County,EasternPrevailing
1228,NY,Schoharie,Schoharie County,EasternPrevailing
2033,NY,Schuyler,Schuyler County,EasternPrevailing
769,NY,Seneca,Seneca County,EasternPrevailing
3067,NY,Steuben,Steuben County,EasternPrevailing
288,NY,Suffolk,Suffolk County,EasternPrevailing
926,NY,Sullivan,Sullivan County,EasternPrevailing
2063,NY,Tioga,Tioga County,EasternPrevailing
62,NY,Tompkins,Tompkins County,EasternPrevailing
1936,NY,Ulster,Ulster County,EasternPrevailing
3135,NY,Warren,Warren County,EasternPrevailing
2117,NY,Washington,Washington County,EasternPrevailing
853,NY,Wayne,Wayne County,EasternPrevailing
266,NY,Westchester,Westchester County,EasternPrevailing
1330,NY,Wyoming,Wyoming County,EasternPrevailing
2826,NY,Yates,Yates County,EasternPrevailing
204,NC,Alamance,Alamance County,EasternPrevailing
1720,NC,Alexander,Alexander County,EasternPrevailing
886,NC,Alleghany,Alleghany County,EasternPrevailing
911,NC,Anson,Anson County,EasternPrevailing
1211,NC,Ashe,Ashe County,EasternPrevailing
545,NC,Avery,Avery County,EasternPrevailing
2554,NC,Beaufort,Beaufort County,EasternPrevailing
1052,NC,Bertie,Bertie County,EasternPrevailing
2511,NC,Bladen,Bladen County,EasternPrevailing
171,NC,Brunswick,Brunswick County,EasternPrevailing
2086,NC,Buncombe,Buncombe County,EasternPrevailing
1218,NC,Burke,Burke County,EasternPrevailing
2314,NC,Cabarrus,Cabarrus County,EasternPrevailing
2660,NC,Caldwell,Caldwell County,EasternPrevailing
1066,NC,Camden,Camden County,EasternPrevailing
3109,NC,Carteret,Carteret County,EasternPrevailing
2046,NC,Caswell,Caswell County,EasternPrevailing
2317,NC,Catawba,Catawba County,EasternPrevailing
1048,NC,Chatham,Chatham County,EasternPrevailing
1898,NC,Cherokee,Cherokee County,EasternPrevailing
847,NC,Chowan,Chowan County,EasternPrevailing
405,NC,Clay,Clay County,EasternPrevailing
215,NC,Cleveland,Cleveland County,EasternPrevailing
2034,NC,Columbus,Columbus County,EasternPrevailing
1249,NC,Craven,Craven County,EasternPrevailing
1890,NC,Cumberland,Cumberland County,EasternPrevailing
1737,NC,Currituck,Currituck County,EasternPrevailing
2946,NC,Dare,Dare County,EasternPrevailing
404,NC,Davidson,Davidson County,EasternPrevailing
1982,NC,Davie,Davie County,EasternPrevailing
1214,NC,Duplin,Duplin County,EasternPrevailing
1919,NC,Durham,Durham County,EasternPrevailing
2359,NC,Edgecombe,Edgecombe County,EasternPrevailing
2653,NC,Forsyth,Forsyth County,EasternPrevailing
499,NC,Franklin,Franklin County,EasternPrevailing
1858,NC,Gaston,Gaston County,EasternPrevailing
2631,NC,Gates,Gates County,EasternPrevailing
398,NC,Graham,Graham County,EasternPrevailing
1530,NC,Granville,Granville County,EasternPrevailing
1160,NC,Greene,Greene County,EasternPrevailing
793,NC,Guilford,Guilford County,EasternPrevailing
292,NC,Halifax,Halifax County,EasternPrevailing
35,NC,Harnett,Harnett County,EasternPrevailing
59,NC,Haywood,Haywood County,EasternPrevailing
2070,NC,Henderson,Henderson County,EasternPrevailing
40,NC,Hertford,Hertford County,EasternPrevailing
2164,NC,Hoke,Hoke County,EasternPrevailing
1928,NC,Hyde,Hyde County,EasternPrevailing
1141,NC,Iredell,Iredell County,EasternPrevailing
2463,NC,Jackson,Jackson County,EasternPrevailing
17,NC,Johnston,Johnston County,EasternPrevailing
2945,NC,Jones,Jones County,EasternPrevailing
2235,NC,Lee,Lee County,EasternPrevailing
1156,NC,Lenoir,Lenoir County,EasternPrevailing
3116,NC,Lincoln,Lincoln County,EasternPrevailing
1223,NC,McDowell,McDowell County,EasternPrevailing
85,NC,Macon,Macon County,EasternPrevailing
1029,NC,Madison,Madison County,EasternPrevailing
2357,NC,Martin,Martin County,EasternPrevailing
2923,NC,Mecklenburg,Mecklenburg County,EasternPrevailing
1830,NC,Mitchell,Mitchell County,EasternPrevailing
360,NC,Montgomery,Montgomery County,EasternPrevailing
1173,NC,Moore,Moore County,EasternPrevailing
1396,NC,Nash,Nash County,EasternPrevailing
1131,NC,New Hanover,New Hanover County,EasternPrevailing
2815,NC,Northampton,Northampton County,EasternPrevailing
165,NC,Onslow,Onslow County,EasternPrevailing
428,NC,Orange,Orange County,EasternPrevailing
1660,NC,Pamlico,Pamlico County,EasternPrevailing
521,NC,Pasquotank,Pasquotank County,EasternPrevailing
1169,NC,Pender,Pender County,EasternPrevailing
1578,NC,Perquimans,Perquimans County,EasternPrevailing
2154,NC,Person,Person County,EasternPrevailing
2388,NC,Pitt,Pitt County,EasternPrevailing
2857,NC,Polk,Polk County,EasternPrevailing
1242,NC,Randolph,Randolph County,EasternPrevailing
2837,NC,Richmond,Richmond County,EasternPrevailing
3022,NC,Robeson,Robeson County,EasternPrevailing
2812,NC,Rockingham,Rockingham County,EasternPrevailing
2477,NC,Rowan,Rowan County,EasternPrevailing
1151,NC,Rutherford,Rutherford County,EasternPrevailing
1770,NC,Sampson,Sampson County,EasternPrevailing
3059,NC,Scotland,Scotland County,EasternPrevailing
1637,NC,Stanly,Stanly County,EasternPrevailing
2872,NC,Stokes,Stokes County,EasternPrevailing
1756,NC,Surry,Surry County,EasternPrevailing
838,NC,Swain,Swain County,EasternPrevailing
2455,NC,Transylvania,Transylvania County,EasternPrevailing
194,NC,Tyrrell,Tyrrell County,EasternPrevailing
2355,NC,Union,Union County,EasternPrevailing
2622,NC,Vance,Vance County,EasternPrevailing
1369,NC,Wake,Wake County,EasternPrevailing
1520,NC,Warren,Warren County,EasternPrevailing
2579,NC,Washington,Washington County,EasternPrevailing
2120,NC,Watauga,Watauga County,EasternPrevailing
1245,NC,Wayne,Wayne County,EasternPrevailing
875,NC,Wilkes,Wilkes County,EasternPrevailing
833,NC,Wilson,Wilson County,EasternPrevailing
1983,NC,Yadkin,Yadkin County,EasternPrevailing
570,NC,Yancey,Yancey County,EasternPrevailing
254,ND,Adams,Adams County,MountainPrevailing
1856,ND,Barnes,Barnes County,CentralPrevailing
1006,ND,Benson,Benson County,CentralPrevailing
1063,ND,Billings,Billings County,MountainPrevailing
1482,ND,Bottineau,Bottineau County,CentralPrevailing
653,ND,Bowman,Bowman County,MountainPrevailing
2650,ND,Burke,Burke County,CentralPrevailing
936,ND,Burleigh,Burleigh County,CentralPrevailing
2668,ND,Cass,Cass County,CentralPrevailing
294,ND,Cavalier,Cavalier County,CentralPrevailing
2201,ND,Dickey,Dickey County,CentralPrevailing
1556,ND,Divide,Divide County,CentralPrevailing
2055,ND,Dunn,Dunn County,MountainPrevailing
2527,ND,Eddy,Eddy County,CentralPrevailing
918,ND,Emmons,Emmons County,CentralPrevailing
2851,ND,Foster,Foster County,CentralPrevailing
2328,ND,Golden Valley,Golden Valley County,MountainPrevailing
2061,ND,Grand Forks,Grand Forks County,CentralPrevailing
929,ND,Grant,Grant County,MountainPrevailing
1580,ND,Griggs,Griggs County,CentralPrevailing
1136,ND,Hettinger,Hettinger County,MountainPrevailing
702,ND,Kidder,Kidder County,CentralPrevailing
160,ND,LaMoure,LaMoure County,CentralPrevailing
2338,ND,Logan,Logan County,CentralPrevailing
1543,ND,McHenry,McHenry County,CentralPrevailing
1596,ND,McIntosh,McIntosh County,CentralPrevailing
1809,ND,McKenzie,McKenzie County,CentralPrevailing
3007,ND,McLean,McLean County,CentralPrevailing
700,ND,Mercer,Mercer County,CentralPrevailing
2308,ND,Morton,Morton County,CentralPrevailing
1485,ND,Mountrail,Mountrail County,CentralPrevailing
1566,ND,Nelson,Nelson County,CentralPrevailing
2714,ND,Oliver,Oliver County,CentralPrevailing
2550,ND,Pembina,Pembina County,CentralPrevailing
610,ND,Pierce,Pierce County,CentralPrevailing
1705,ND,Ramsey,Ramsey County,CentralPrevailing
2557,ND,Ransom,Ransom County,CentralPrevailing
727,ND,Renville,Renville County,CentralPrevailing
1259,ND,Richland,Richland County,CentralPrevailing
824,ND,Rolette,Rolette County,CentralPrevailing
1098,ND,Sargent,Sargent County,CentralPrevailing
166,ND,Sheridan,Sheridan County,CentralPrevailing
322,ND,Sioux,Sioux County,CentralPrevailing
389,ND,Slope,Slope County,MountainPrevailing
2212,ND,Stark,Stark County,MountainPrevailing
308,ND,Steele,Steele County,CentralPrevailing
2111,ND,Stutsman,Stutsman County,CentralPrevailing
1638,ND,Towner,Towner County,CentralPrevailing
850,ND,Traill,Traill County,CentralPrevailing
2733,ND,Walsh,Walsh County,CentralPrevailing
325,ND,Ward,Ward County,CentralPrevailing
3010,ND,Wells,Wells County,CentralPrevailing
2141,ND,Williams,Williams County,CentralPrevailing
2400,OH,Adams,Adams County,EasternPrevailing
787,OH,Allen,Allen County,EasternPrevailing
1622,OH,Ashland,Ashland County,EasternPrevailing
1569,OH,Ashtabula,Ashtabula County,EasternPrevailing
2150,OH,Athens,Athens County,EasternPrevailing
2790,OH,Auglaize,Auglaize County,EasternPrevailing
25,OH,Belmont,Belmont County,EasternPrevailing
1899,OH,Brown,Brown County,EasternPrevailing
10,OH,Butler,Butler County,EasternPrevailing
2360,OH,Carroll,Carroll County,EasternPrevailing
1236,OH,Champaign,Champaign County,EasternPrevailing
2077,OH,Clark,Clark County,EasternPrevailing
1373,OH,Clermont,Clermont County,EasternPrevailing
331,OH,Clinton,Clinton County,EasternPrevailing
1920,OH,Columbiana,Columbiana County,EasternPrevailing
602,OH,Coshocton,Coshocton County,EasternPrevailing
1291,OH,Crawford,Crawford County,EasternPrevailing
1368,OH,Cuyahoga,Cuyahoga County,EasternPrevailing
1903,OH,Darke,Darke County,EasternPrevailing
1050,OH,Defiance,Defiance County,EasternPrevailing
1684,OH,Delaware,Delaware County,EasternPrevailing
2924,OH,Erie,Erie County,EasternPrevailing
2729,OH,Fairfield,Fairfield County,EasternPrevailing
1275,OH,Fayette,Fayette County,EasternPrevailing
2094,OH,Franklin,Franklin County,EasternPrevailing
1038,OH,Fulton,Fulton County,EasternPrevailing
812,OH,Gallia,Gallia County,EasternPrevailing
422,OH,Geauga,Geauga County,EasternPrevailing
2925,OH,Greene,Greene County,EasternPrevailing
1322,OH,Guernsey,Guernsey County,EasternPrevailing
2144,OH,Hamilton,Hamilton County,EasternPrevailing
1067,OH,Hancock,Hancock County,EasternPrevailing
174,OH,Hardin,Hardin County,EasternPrevailing
311,OH,Harrison,Harrison County,EasternPrevailing
2845,OH,Henry,Henry County,EasternPrevailing
1114,OH,Highland,Highland County,EasternPrevailing
309,OH,Hocking,Hocking County,EasternPrevailing
2914,OH,Holmes,Holmes County,EasternPrevailing
2167,OH,Huron,Huron County,EasternPrevailing
1792,OH,Jackson,Jackson County,EasternPrevailing
1716,OH,Jefferson,Jefferson County,EasternPrevailing
2726,OH,Knox,Knox County,EasternPrevailing
2535,OH,Lake,Lake County,EasternPrevailing
2469,OH,Lawrence,Lawrence County,EasternPrevailing
1226,OH,Licking,Licking County,EasternPrevailing
2567,OH,Logan,Logan County,EasternPrevailing
1529,OH,Lorain,Lorain County,EasternPrevailing
981,OH,Lucas,Lucas County,EasternPrevailing
1765,OH,Madison,Madison County,EasternPrevailing
146,OH,Mahoning,Mahoning County,EasternPrevailing
2531,OH,Marion,Marion County,EasternPrevailing
424,OH,Medina,Medina County,EasternPrevailing
1488,OH,Meigs,Meigs County,EasternPrevailing
1796,OH,Mercer,Mercer County,EasternPrevailing
596,OH,Miami,Miami County,EasternPrevailing
2075,OH,Monroe,Monroe County,EasternPrevailing
2502,OH,Montgomery,Montgomery County,EasternPrevailing
1871,OH,Morgan,Morgan County,EasternPrevailing
1406,OH,Morrow,Morrow County,EasternPrevailing
407,OH,Muskingum,Muskingum County,EasternPrevailing
1078,OH,Noble,Noble County,EasternPrevailing
2575,OH,Ottawa,Ottawa County,EasternPrevailing
2124,OH,Paulding,Paulding County,EasternPrevailing
2339,OH,Perry,Perry County,EasternPrevailing
1768,OH,Pickaway,Pickaway County,EasternPrevailing
579,OH,Pike,Pike County,EasternPrevailing
2371,OH,Portage,Portage County,EasternPrevailing
2944,OH,Preble,Preble County,EasternPrevailing
817,OH,Putnam,Putnam County,EasternPrevailing
2846,OH,Richland,Richland County,EasternPrevailing
2126,OH,Ross,Ross County,EasternPrevailing
938,OH,Sandusky,Sandusky County,EasternPrevailing
1209,OH,Scioto,Scioto County,EasternPrevailing
192,OH,Seneca,Seneca County,EasternPrevailing
532,OH,Shelby,Shelby County,EasternPrevailing
2109,OH,Stark,Stark County,EasternPrevailing
505,OH,Summit,Summit County,EasternPrevailing
714,OH,Trumbull,Trumbull County,EasternPrevailing
586,OH,Tuscarawas,Tuscarawas County,EasternPrevailing
50,OH,Union,Union County,EasternPrevailing
1800,OH,Van Wert,Van Wert County,EasternPrevailing
1130,OH,Vinton,Vinton County,EasternPrevailing
635,OH,Warren,Warren County,EasternPrevailing
890,OH,Washington,Washington County,EasternPrevailing
441,OH,Wayne,Wayne County,EasternPrevailing
1120,OH,Williams,Williams County,EasternPrevailing
1661,OH,Wood,Wood County,EasternPrevailing
155,OH,Wyandot,Wyandot County,EasternPrevailing
317,OK,Adair,Adair County,CentralPrevailing
1923,OK,Alfalfa,Alfalfa County,CentralPrevailing
1164,OK,Atoka,Atoka County,CentralPrevailing
1093,OK,Beaver,Beaver County,CentralPrevailing
1431,OK,Beckham,Beckham County,CentralPrevailing
721,OK,Blaine,Blaine County,CentralPrevailing
2685,OK,Bryan,Bryan County,CentralPrevailing
780,OK,Caddo,Caddo County,CentralPrevailing
2709,OK,Canadian,Canadian County,CentralPrevailing
337,OK,Carter,Carter County,CentralPrevailing
2351,OK,Cherokee,Cherokee County,CentralPrevailing
1390,OK,Choctaw,Choctaw County,CentralPrevailing
2093,OK,Cimarron,Cimarron County,CentralPrevailing
2367,OK,Cleveland,Cleveland County,CentralPrevailing
794,OK,Coal,Coal County,CentralPrevailing
2905,OK,Comanche,Comanche County,CentralPrevailing
2177,OK,Cotton,Cotton County,CentralPrevailing
2104,OK,Craig,Craig County,CentralPrevailing
778,OK,Creek,Creek County,CentralPrevailing
1711,OK,Custer,Custer County,CentralPrevailing
975,OK,Delaware,Delaware County,CentralPrevailing
667,OK,Dewey,Dewey County,CentralPrevailing
81,OK,Ellis,Ellis County,CentralPrevailing
2210,OK,Garfield,Garfield County,CentralPrevailing
1372,OK,Garvin,Garvin County,CentralPrevailing
1734,OK,Grady,Grady County,CentralPrevailing
1892,OK,Grant,Grant County,CentralPrevailing
3071,OK,Greer,Greer County,CentralPrevailing
664,OK,Harmon,Harmon County,CentralPrevailing
2243,OK,Harper,Harper County,CentralPrevailing
1436,OK,Haskell,Haskell County,CentralPrevailing
1717,OK,Hughes,Hughes County,CentralPrevailing
2657,OK,Jackson,Jackson County,CentralPrevailing
2403,OK,Jefferson,Jefferson County,CentralPrevailing
763,OK,Johnston,Johnston County,CentralPrevailing
1574,OK,Kay,Kay County,CentralPrevailing
2381,OK,Kingfisher,Kingfisher County,CentralPrevailing
662,OK,Kiowa,Kiowa County,CentralPrevailing
1301,OK,Latimer,Latimer County,CentralPrevailing
882,OK,Le Flore,Le Flore County,CentralPrevailing
1068,OK,Lincoln,Lincoln County,CentralPrevailing
20,OK,Logan,Logan County,CentralPrevailing
264,OK,Love,Love County,CentralPrevailing
238,OK,McClain,McClain County,CentralPrevailing
2337,OK,McCurtain,McCurtain County,CentralPrevailing
268,OK,McIntosh,McIntosh County,CentralPrevailing
2039,OK,Major,Major County,CentralPrevailing
1682,OK,Marshall,Marshall County,CentralPrevailing
908,OK,Mayes,Mayes County,CentralPrevailing
2601,OK,Murray,Murray County,CentralPrevailing
289,OK,Muskogee,Muskogee County,CentralPrevailing
3066,OK,Noble,Noble County,CentralPrevailing
2016,OK,Nowata,Nowata County,CentralPrevailing
878,OK,Okfuskee,Okfuskee County,CentralPrevailing
2912,OK,Oklahoma,Oklahoma County,CentralPrevailing
1395,OK,Okmulgee,Okmulgee County,CentralPrevailing
221,OK,Osage,Osage County,CentralPrevailing
805,OK,Ottawa,Ottawa County,CentralPrevailing
2090,OK,Pawnee,Pawnee County,CentralPrevailing
