id,state,name,time_zone
2210,OK,Garfield,CentralPrevailing
1372,OK,Garvin,CentralPrevailing
1734,OK,Grady,CentralPrevailing
1892,OK,Grant,CentralPrevailing
3071,OK,Greer,CentralPrevailing
664,OK,Harmon,CentralPrevailing
2243,OK,Harper,CentralPrevailing
1436,OK,Haskell,CentralPrevailing
1717,OK,Hughes,CentralPrevailing
2657,OK,Jackson,CentralPrevailing
2403,OK,Jefferson,CentralPrevailing
763,OK,Johnston,CentralPrevailing
1574,OK,Kay,CentralPrevailing
2381,OK,Kingfisher,CentralPrevailing
662,OK,Kiowa,CentralPrevailing
1301,OK,Latimer,CentralPrevailing
882,OK,Le Flore,CentralPrevailing
1068,OK,Lincoln,CentralPrevailing
20,OK,Logan,CentralPrevailing
264,OK,Love,CentralPrevailing
238,OK,McClain,CentralPrevailing
2337,OK,McCurtain,CentralPrevailing
268,OK,McIntosh,CentralPrevailing
2039,OK,Major,CentralPrevailing
1682,OK,Marshall,CentralPrevailing
908,OK,Mayes,CentralPrevailing
2601,OK,Murray,CentralPrevailing
289,OK,Muskogee,CentralPrevailing
3066,OK,Noble,CentralPrevailing
2016,OK,Nowata,CentralPrevailing
878,OK,Okfuskee,CentralPrevailing
2912,OK,Oklahoma,CentralPrevailing
1395,OK,Okmulgee,CentralPrevailing
221,OK,Osage,CentralPrevailing
805,OK,Ottawa,CentralPrevailing
2090,OK,Pawnee,CentralPrevailing
3090,OK,Payne,CentralPrevailing
1612,OK,Pittsburg,CentralPrevailing
142,OK,Pontotoc,CentralPrevailing
1443,OK,Pottawatomie,CentralPrevailing
1225,OK,Pushmataha,CentralPrevailing
906,OK,Roger Mills,CentralPrevailing
3014,OK,Rogers,CentralPrevailing
328,OK,Seminole,CentralPrevailing
647,OK,Sequoyah,CentralPrevailing
1967,OK,Stephens,CentralPrevailing
738,OK,Texas,CentralPrevailing
1440,OK,Tillman,CentralPrevailing
1859,OK,Tulsa,CentralPrevailing
2286,OK,Wagoner,CentralPrevailing
2636,OK,Washington,CentralPrevailing
2952,OK,Washita,CentralPrevailing
1364,OK,Woods,CentralPrevailing
2985,OK,Woodward,CentralPrevailing
1850,OR,Baker,PacificPrevailing
257,OR,Benton,PacificPrevailing
2580,OR,Clackamas,PacificPrevailing
2651,OR,Clatsop,PacificPrevailing
3074,OR,Columbia,PacificPrevailing
2223,OR,Coos,PacificPrevailing
1061,OR,Crook,PacificPrevailing
2560,OR,Curry,PacificPrevailing
1042,OR,Deschutes,PacificPrevailing
1814,OR,Douglas,PacificPrevailing
589,OR,Gilliam,PacificPrevailing
3110,OR,Grant,PacificPrevailing
460,OR,Harney,PacificPrevailing
950,OR,Hood River,PacificPrevailing
2533,OR,Jackson,PacificPrevailing
1217,OR,Jefferson,PacificPrevailing
764,OR,Josephine,PacificPrevailing
452,OR,Klamath,PacificPrevailing
2569,OR,Lake,PacificPrevailing
44,OR,Lane,PacificPrevailing
2758,OR,Lincoln,PacificPrevailing
2264,OR,Linn,PacificPrevailing
1672,OR,Malheur,MountainPrevailing
739,OR,Marion,PacificPrevailing
3130,OR,Morrow,PacificPrevailing
5,OR,Multnomah,PacificPrevailing
277,OR,Polk,PacificPrevailing
1442,OR,Sherman,PacificPrevailing
2261,OR,Tillamook,PacificPrevailing
691,OR,Umatilla,PacificPrevailing
3078,OR,Union,PacificPrevailing
36,OR,Wallowa,PacificPrevailing
1084,OR,Wasco,PacificPrevailing
912,OR,Washington,PacificPrevailing
2178,OR,Wheeler,PacificPrevailing
198,OR,Yamhill,PacificPrevailing
2606,PA,Adams,EasternPrevailing
1016,PA,Allegheny,EasternPrevailing
1862,PA,Armstrong,EasternPrevailing
1784,PA,Beaver,EasternPrevailing
2326,PA,Bedford,EasternPrevailing
2990,PA,Berks,EasternPrevailing
213,PA,Blair,EasternPrevailing
1651,PA,Bradford,EasternPrevailing
237,PA,Bucks,EasternPrevailing
2613,PA,Butler,EasternPrevailing
1459,PA,Cambria,EasternPrevailing
2292,PA,Cameron,EasternPrevailing
1202,PA,Carbon,EasternPrevailing
98,PA,Centre,EasternPrevailing
1663,PA,Chester,EasternPrevailing
423,PA,Clarion,EasternPrevailing
1471,PA,Clearfield,EasternPrevailing
1198,PA,Clinton,EasternPrevailing
1658,PA,Columbia,EasternPrevailing
825,PA,Crawford,EasternPrevailing
1870,PA,Cumberland,EasternPrevailing
3133,PA,Dauphin,EasternPrevailing
2540,PA,Delaware,EasternPrevailing
1516,PA,Elk,EasternPrevailing
2258,PA,Erie,EasternPrevailing
855,PA,Fayette,EasternPrevailing
987,PA,Forest,EasternPrevailing
598,PA,Franklin,EasternPrevailing
3137,PA,Fulton,EasternPrevailing
1545,PA,Greene,EasternPrevailing
2327,PA,Huntingdon,EasternPrevailing
836,PA,Indiana,EasternPrevailing
376,PA,Jefferson,EasternPrevailing
147,PA,Juniata,EasternPrevailing
3043,PA,Lackawanna,EasternPrevailing
885,PA,Lancaster,EasternPrevailing
135,PA,Lawrence,EasternPrevailing
3119,PA,Lebanon,EasternPrevailing
1998,PA,Lehigh,EasternPrevailing
1575,PA,Luzerne,EasternPrevailing
1968,PA,Lycoming,EasternPrevailing
2484,PA,McKean,EasternPrevailing
2731,PA,Mercer,EasternPrevailing
2708,PA,Mifflin,EasternPrevailing
1455,PA,Monroe,EasternPrevailing
2738,PA,Montgomery,EasternPrevailing
1343,PA,Montour,EasternPrevailing
803,PA,Northampton,EasternPrevailing
1600,PA,Northumberland,EasternPrevailing
314,PA,Perry,EasternPrevailing
2763,PA,Philadelphia,EasternPrevailing
601,PA,Pike,EasternPrevailing
1307,PA,Potter,EasternPrevailing
1587,PA,Schuylkill,EasternPrevailing
425,PA,Snyder,EasternPrevailing
2296,PA,Somerset,EasternPrevailing
2701,PA,Sullivan,EasternPrevailing
1687,PA,Susquehanna,EasternPrevailing
1190,PA,Tioga,EasternPrevailing
625,PA,Union,EasternPrevailing
905,PA,Venango,EasternPrevailing
2383,PA,Warren,EasternPrevailing
2346,PA,Washington,EasternPrevailing
2119,PA,Wayne,EasternPrevailing
1610,PA,Westmoreland,EasternPrevailing
753,PA,Wyoming,EasternPrevailing
2615,PA,York,EasternPrevailing
2625,RI,Bristol,EasternPrevailing
989,RI,Kent,EasternPrevailing
1817,RI,Newport,EasternPrevailing
1752,RI,Providence,EasternPrevailing
2349,RI,Washington,EasternPrevailing
1210,SC,Abbeville,EasternPrevailing
2792,SC,Aiken,EasternPrevailing
462,SC,Allendale,EasternPrevailing
393,SC,Anderson,EasternPrevailing
206,SC,Bamberg,EasternPrevailing
786,SC,Barnwell,EasternPrevailing
2005,SC,Beaufort,EasternPrevailing
713,SC,Berkeley,EasternPrevailing
1981,SC,Calhoun,EasternPrevailing
1179,SC,Charleston,EasternPrevailing
2434,SC,Cherokee,EasternPrevailing
96,SC,Chester,EasternPrevailing
2577,SC,Chesterfield,EasternPrevailing
2293,SC,Clarendon,EasternPrevailing
724,SC,Colleton,EasternPrevailing
1773,SC,Darlington,EasternPrevailing
2492,SC,Dillon,EasternPrevailing
2586,SC,Dorchester,EasternPrevailing
709,SC,Edgefield,EasternPrevailing
3024,SC,Fairfield,EasternPrevailing
518,SC,Florence,EasternPrevailing
924,SC,Georgetown,EasternPrevailing
1534,SC,Greenville,EasternPrevailing
2478,SC,Greenwood,EasternPrevailing
140,SC,Hampton,EasternPrevailing
3019,SC,Horry,EasternPrevailing
2817,SC,Jasper,EasternPrevailing
1611,SC,Kershaw,EasternPrevailing
927,SC,Lancaster,EasternPrevailing
2516,SC,Laurens,EasternPrevailing
209,SC,Lee,EasternPrevailing
3040,SC,Lexington,EasternPrevailing
2118,SC,McCormick,EasternPrevailing
2285,SC,Marion,EasternPrevailing
829,SC,Marlboro,EasternPrevailing
3087,SC,Newberry,EasternPrevailing
2254,SC,Oconee,EasternPrevailing
920,SC,Orangeburg,EasternPrevailing
219,SC,Pickens,EasternPrevailing
627,SC,Richland,EasternPrevailing
555,SC,Saluda,EasternPrevailing
1511,SC,Spartanburg,EasternPrevailing
1346,SC,Sumter,EasternPrevailing
1267,SC,Union,EasternPrevailing
2411,SC,Williamsburg,EasternPrevailing
1356,SC,York,EasternPrevailing
1877,SD,Aurora,CentralPrevailing
1125,SD,Beadle,CentralPrevailing
1077,SD,Bennett,EasternPrevailing
1453,SD,Bon Homme,CentralPrevailing
683,SD,Brookings,CentralPrevailing
2725,SD,Brown,CentralPrevailing
815,SD,Brule,CentralPrevailing
2689,SD,Buffalo,CentralPrevailing
323,SD,Butte,EasternPrevailing
2322,SD,Campbell,CentralPrevailing
1382,SD,Charles Mix,CentralPrevailing
2084,SD,Clark,CentralPrevailing
2402,SD,Clay,CentralPrevailing
807,SD,Codington,CentralPrevailing
2875,SD,Corson,EasternPrevailing
2218,SD,Custer,EasternPrevailing
2091,SD,Davison,CentralPrevailing
810,SD,Day,CentralPrevailing
1730,SD,Deuel,CentralPrevailing
1022,SD,Dewey,EasternPrevailing
640,SD,Douglas,CentralPrevailing
68,SD,Edmunds,CentralPrevailing
2168,SD,Fall River,EasternPrevailing
1412,SD,Faulk,CentralPrevailing
1713,SD,Grant,CentralPrevailing
1909,SD,Gregory,CentralPrevailing
3083,SD,Haakon,EasternPrevailing
639,SD,Hamlin,CentralPrevailing
2236,SD,Hand,CentralPrevailing
1451,SD,Hanson,CentralPrevailing
1722,SD,Harding,EasternPrevailing
2646,SD,Hughes,CentralPrevailing
2369,SD,Hutchinson,CentralPrevailing
733,SD,Hyde,CentralPrevailing
1593,SD,Jackson,EasternPrevailing
2377,SD,Jerauld,CentralPrevailing
649,SD,Jones,CentralPrevailing
1278,SD,Kingsbury,CentralPrevailing
904,SD,Lake,CentralPrevailing
1031,SD,Lawrence,EasternPrevailing
24,SD,Lincoln,CentralPrevailing
296,SD,Lyman,CentralPrevailing
225,SD,McCook,CentralPrevailing
2325,SD,McPherson,CentralPrevailing
286,SD,Marshall,CentralPrevailing
2032,SD,Meade,EasternPrevailing
1670,SD,Mellette,CentralPrevailing
871,SD,Miner,CentralPrevailing
2620,SD,Minnehaha,CentralPrevailing
252,SD,Moody,CentralPrevailing
226,SD,Oglala Lakota,CentralPrevailing
3079,SD,Pennington,EasternPrevailing
1984,SD,Perkins,EasternPrevailing
895,SD,Potter,CentralPrevailing
2873,SD,Roberts,CentralPrevailing
1379,SD,Sanborn,CentralPrevailing
791,SD,Spink,CentralPrevailing
2100,SD,Stanley,CentralPrevailing
3058,SD,Sully,CentralPrevailing
1568,SD,Todd,CentralPrevailing
127,SD,Tripp,CentralPrevailing
1426,SD,Turner,CentralPrevailing
1257,SD,Union,CentralPrevailing
866,SD,Walworth,CentralPrevailing
655,SD,Yankton,CentralPrevailing
1950,SD,Ziebach,MountainPrevailing
1807,TN,Anderson,EasternPrevailing
281,TN,Bedford,CentralPrevailing
2611,TN,Benton,CentralPrevailing
2672,TN,Bledsoe,CentralPrevailing
3053,TN,Blount,EasternPrevailing
2245,TN,Bradley,EasternPrevailing
1033,TN,Campbell,EasternPrevailing
2526,TN,Cannon,CentralPrevailing
1065,TN,Carroll,CentralPrevailing
1861,TN,Carter,EasternPrevailing
615,TN,Cheatham,CentralPrevailing
3139,TN,Chester,CentralPrevailing
485,TN,Claiborne,EasternPrevailing
930,TN,Clay,CentralPrevailing
2510,TN,Cocke,EasternPrevailing
1246,TN,Coffee,CentralPrevailing
746,TN,Crockett,CentralPrevailing
481,TN,Cumberland,CentralPrevailing
2528,TN,Davidson,CentralPrevailing
21,TN,Decatur,CentralPrevailing
2740,TN,DeKalb,CentralPrevailing
2297,TN,Dickson,CentralPrevailing
1695,TN,Dyer,CentralPrevailing
761,TN,Fayette,CentralPrevailing
3103,TN,Fentress,CentralPrevailing
30,TN,Franklin,CentralPrevailing
255,TN,Gibson,CentralPrevailing
1416,TN,Giles,CentralPrevailing
2298,TN,Grainger,EasternPrevailing
723,TN,Greene,EasternPrevailing
3050,TN,Grundy,CentralPrevailing
13,TN,Hamblen,EasternPrevailing
1110,TN,Hamilton,EasternPrevailing
941,TN,Hancock,EasternPrevailing
2204,TN,Hardeman,CentralPrevailing
175,TN,Hardin,CentralPrevailing
964,TN,Hawkins,EasternPrevailing
2300,TN,Haywood,CentralPrevailing
2858,TN,Henderson,CentralPrevailing
2409,TN,Henry,CentralPrevailing
2706,TN,Hickman,CentralPrevailing
1712,TN,Houston,CentralPrevailing
1885,TN,Humphreys,CentralPrevailing
1970,TN,Jackson,CentralPrevailing
628,TN,Jefferson,EasternPrevailing
1876,TN,Johnson,EasternPrevailing
531,TN,Knox,EasternPrevailing
93,TN,Lake,CentralPrevailing
2442,TN,Lauderdale,CentralPrevailing
1118,TN,Lawrence,CentralPrevailing
1911,TN,Lewis,CentralPrevailing
1419,TN,Lincoln,CentralPrevailing
559,TN,Loudon,EasternPrevailing
2412,TN,McMinn,EasternPrevailing
1240,TN,McNairy,CentralPrevailing
3134,TN,Macon,CentralPrevailing
1935,TN,Madison,CentralPrevailing
2564,TN,Marion,CentralPrevailing
439,TN,Marshall,CentralPrevailing
1450,TN,Maury,CentralPrevailing
189,TN,Meigs,EasternPrevailing
1639,TN,Monroe,EasternPrevailing
3092,TN,Montgomery,CentralPrevailing
2883,TN,Moore,CentralPrevailing
2449,TN,Morgan,EasternPrevailing
1483,TN,Obion,CentralPrevailing
1866,TN,Overton,CentralPrevailing
2266,TN,Perry,CentralPrevailing
241,TN,Pickett,CentralPrevailing
2185,TN,Polk,EasternPrevailing
3094,TN,Putnam,CentralPrevailing
339,TN,Rhea,EasternPrevailing
637,TN,Roane,EasternPrevailing
1082,TN,Robertson,CentralPrevailing
1531,TN,Rutherford,CentralPrevailing
3114,TN,Scott,EasternPrevailing
1550,TN,Sequatchie,CentralPrevailing
1335,TN,Sevier,EasternPrevailing
1486,TN,Shelby,CentralPrevailing
1009,TN,Smith,CentralPrevailing
2421,TN,Stewart,CentralPrevailing
132,TN,Sullivan,EasternPrevailing
1208,TN,Sumner,CentralPrevailing
361,TN,Tipton,CentralPrevailing
1408,TN,Trousdale,CentralPrevailing
148,TN,Unicoi,EasternPrevailing
2744,TN,Union,EasternPrevailing
1128,TN,Van Buren,CentralPrevailing
1823,TN,Warren,CentralPrevailing
442,TN,Washington,EasternPrevailing
868,TN,Wayne,CentralPrevailing
2906,TN,Weakley,CentralPrevailing
2766,TN,White,CentralPrevailing
909,TN,Williamson,CentralPrevailing
672,TN,Wilson,CentralPrevailing
1929,TX,Anderson,CentralPrevailing
375,TX,Andrews,CentralPrevailing
2712,TX,Angelina,CentralPrevailing
2755,TX,Aransas,CentralPrevailing
2949,TX,Archer,CentralPrevailing
2341,TX,Armstrong,CentralPrevailing
1139,TX,Atascosa,CentralPrevailing
2435,TX,Austin,CentralPrevailing
1152,TX,Bailey,CentralPrevailing
1978,TX,Bandera,CentralPrevailing
716,TX,Bastrop,CentralPrevailing
3041,TX,Baylor,CentralPrevailing
574,TX,Bee,CentralPrevailing
837,TX,Bell,CentralPrevailing
2420,TX,Bexar,CentralPrevailing
1347,TX,Blanco,CentralPrevailing
652,TX,Borden,CentralPrevailing
585,TX,Bosque,CentralPrevailing
2425,TX,Bowie,CentralPrevailing
122,TX,Brazoria,CentralPrevailing
2648,TX,Brazos,CentralPrevailing
2198,TX,Brewster,CentralPrevailing
1609,TX,Briscoe,CentralPrevailing
657,TX,Brooks,CentralPrevailing
3017,TX,Brown,CentralPrevailing
138,TX,Burleson,CentralPrevailing
357,TX,Burnet,CentralPrevailing
1528,TX,Caldwell,CentralPrevailing
2197,TX,Calhoun,CentralPrevailing
633,TX,Callahan,CentralPrevailing
2948,TX,Cameron,CentralPrevailing
99,TX,Camp,CentralPrevailing
1014,TX,Carson,CentralPrevailing
851,TX,Cass,CentralPrevailing
2290,TX,Castro,CentralPrevailing
54,TX,Chambers,CentralPrevailing
856,TX,Cherokee,CentralPrevailing
2215,TX,Childress,CentralPrevailing
2943,TX,Clay,CentralPrevailing
2520,TX,Cochran,CentralPrevailing
2618,TX,Coke,CentralPrevailing
1613,TX,Coleman,CentralPrevailing
1772,TX,Collin,CentralPrevailing
1863,TX,Collingsworth,CentralPrevailing
720,TX,Colorado,CentralPrevailing
1757,TX,Comal,CentralPrevailing
430,TX,Comanche,CentralPrevailing
203,TX,Concho,CentralPrevailing
2553,TX,Cooke,CentralPrevailing
1032,TX,Coryell,CentralPrevailing
1779,TX,Cottle,CentralPrevailing
1526,TX,Crane,CentralPrevailing
473,TX,Crockett,CentralPrevailing
2507,TX,Crosby,CentralPrevailing
1344,TX,Culberson,CentralPrevailing
3037,TX,Dallam,CentralPrevailing
1803,TX,Dallas,CentralPrevailing
2462,TX,Dawson,CentralPrevailing
536,TX,Deaf Smith,CentralPrevailing
1549,TX,Delta,CentralPrevailing
79,TX,Denton,CentralPrevailing
1739,TX,DeWitt,CentralPrevailing
2980,TX,Dickens,CentralPrevailing
2791,TX,Dimmit,CentralPrevailing
2537,TX,Donley,CentralPrevailing
1362,TX,Duval,CentralPrevailing
1974,TX,Eastland,CentralPrevailing
2163,TX,Ector,CentralPrevailing
346,TX,Edwards,CentralPrevailing
2281,TX,Ellis,CentralPrevailing
2989,TX,El Paso,MountainPrevailing
232,TX,Erath,CentralPrevailing
734,TX,Falls,CentralPrevailing
996,TX,Fannin,CentralPrevailing
1420,TX,Fayette,CentralPrevailing
3015,TX,Fisher,CentralPrevailing
1448,TX,Floyd,CentralPrevailing
1237,TX,Foard,CentralPrevailing
1366,TX,Fort Bend,CentralPrevailing
1108,TX,Franklin,CentralPrevailing
2509,TX,Freestone,CentralPrevailing
32,TX,Frio,CentralPrevailing
1314,TX,Gaines,CentralPrevailing
271,TX,Galveston,CentralPrevailing
1521,TX,Garza,CentralPrevailing
49,TX,Gillespie,CentralPrevailing
2664,TX,Glasscock,CentralPrevailing
1026,TX,Goliad,CentralPrevailing
1942,TX,Gonzales,CentralPrevailing
537,TX,Gray,CentralPrevailing
775,TX,Grayson,CentralPrevailing
2814,TX,Gregg,CentralPrevailing
2874,TX,Grimes,CentralPrevailing
809,TX,Guadalupe,CentralPrevailing
762,TX,Hale,CentralPrevailing
3012,TX,Hall,CentralPrevailing
2702,TX,Hamilton,CentralPrevailing
2665,TX,Hansford,CentralPrevailing
632,TX,Hardeman,CentralPrevailing
2329,TX,Hardin,CentralPrevailing
736,TX,Harris,CentralPrevailing
2081,TX,Harrison,CentralPrevailing
440,TX,Hartley,CentralPrevailing
535,TX,Haskell,CentralPrevailing
1498,TX,Hays,CentralPrevailing
646,TX,Hemphill,CentralPrevailing
957,TX,Henderson,CentralPrevailing
1308,TX,Hidalgo,CentralPrevailing
55,TX,Hill,CentralPrevailing
2429,TX,Hockley,CentralPrevailing
1263,TX,Hood,CentralPrevailing
3013,TX,Hopkins,CentralPrevailing
566,TX,Houston,CentralPrevailing
3102,TX,Howard,CentralPrevailing
2691,TX,Hudspeth,MountainPrevailing
2134,TX,Hunt,CentralPrevailing
1778,TX,Hutchinson,CentralPrevailing
2542,TX,Irion,CentralPrevailing
2004,TX,Jack,CentralPrevailing
1251,TX,Jackson,CentralPrevailing
857,TX,Jasper,CentralPrevailing
392,TX,Jeff Davis,CentralPrevailing
651,TX,Jefferson,CentralPrevailing
2979,TX,Jim Hogg,CentralPrevailing
752,TX,Jim Wells,CentralPrevailing
1690,TX,Johnson,CentralPrevailing
511,TX,Jones,CentralPrevailing
1097,TX,Karnes,CentralPrevailing
2677,TX,Kaufman,CentralPrevailing
258,TX,Kendall,CentralPrevailing
193,TX,Kenedy,CentralPrevailing
686,TX,Kent,CentralPrevailing
3122,TX,Kerr,CentralPrevailing
2348,TX,Kimble,CentralPrevailing
935,TX,King,CentralPrevailing
995,TX,Kinney,CentralPrevailing
2080,TX,Kleberg,CentralPrevailing
818,TX,Knox,CentralPrevailing
1104,TX,Lamar,CentralPrevailing
345,TX,Lamb,CentralPrevailing
1013,TX,Lampasas,CentralPrevailing
2482,TX,La Salle,CentralPrevailing
1999,TX,Lavaca,CentralPrevailing
2634,TX,Lee,CentralPrevailing
161,TX,Leon,CentralPrevailing
1298,TX,Liberty,CentralPrevailing
831,TX,Limestone,CentralPrevailing
480,TX,Lipscomb,CentralPrevailing
1283,TX,Live Oak,CentralPrevailing
2014,TX,Llano,CentralPrevailing
3076,TX,Loving,CentralPrevailing
104,TX,Lubbock,CentralPrevailing
408,TX,Lynn,CentralPrevailing
1480,TX,McCulloch,CentralPrevailing
1274,TX,McLennan,CentralPrevailing
1854,TX,McMullen,CentralPrevailing
790,TX,Madison,CentralPrevailing
2940,TX,Marion,CentralPrevailing
9,TX,Martin,CentralPrevailing
768,TX,Mason,CentralPrevailing
1735,TX,Matagorda,CentralPrevailing
3026,TX,Maverick,CentralPrevailing
1129,TX,Medina,CentralPrevailing
576,TX,Menard,CentralPrevailing
3052,TX,Midland,CentralPrevailing
3107,TX,Milam,CentralPrevailing
1640,TX,Mills,CentralPrevailing
617,TX,Mitchell,CentralPrevailing
687,TX,Montague,CentralPrevailing
73,TX,Montgomery,CentralPrevailing
1851,TX,Moore,CentralPrevailing
83,TX,Morris,CentralPrevailing
1028,TX,Motley,CentralPrevailing
848,TX,Nacogdoches,CentralPrevailing
840,TX,Navarro,CentralPrevailing
164,TX,Newton,CentralPrevailing
517,TX,Nolan,CentralPrevailing
351,TX,Nueces,CentralPrevailing
116,TX,Ochiltree,CentralPrevailing
3008,TX,Oldham,CentralPrevailing
2926,TX,Orange,CentralPrevailing
2563,TX,Palo Pinto,CentralPrevailing
273,TX,Panola,CentralPrevailing
107,TX,Parker,CentralPrevailing
2847,TX,Parmer,CentralPrevailing
2272,TX,Pecos,CentralPrevailing
2862,TX,Polk,CentralPrevailing
3046,TX,Potter,CentralPrevailing
2023,TX,Presidio,CentralPrevailing
2378,TX,Rains,CentralPrevailing
1290,TX,Randall,CentralPrevailing
105,TX,Reagan,CentralPrevailing
614,TX,Real,CentralPrevailing
2058,TX,Red River,CentralPrevailing
1004,TX,Reeves,CentralPrevailing
2523,TX,Refugio,CentralPrevailing
1051,TX,Roberts,CentralPrevailing
2047,TX,Robertson,CentralPrevailing
1428,TX,Rockwall,CentralPrevailing
630,TX,Runnels,CentralPrevailing
2988,TX,Rusk,CentralPrevailing
846,TX,Sabine,CentralPrevailing
503,TX,San Augustine,CentralPrevailing
384,TX,San Jacinto,CentralPrevailing
396,TX,San Patricio,CentralPrevailing
1398,TX,San Saba,CentralPrevailing
1873,TX,Schleicher,CentralPrevailing
2481,TX,Scurry,CentralPrevailing
1002,TX,Shackelford,CentralPrevailing
2794,TX,Shelby,CentralPrevailing
2749,TX,Sherman,CentralPrevailing
1746,TX,Smith,CentralPrevailing
740,TX,Somervell,CentralPrevailing
261,TX,Starr,CentralPrevailing
2353,TX,Stephens,CentralPrevailing
2437,TX,Sterling,CentralPrevailing
2122,TX,Stonewall,CentralPrevailing
1055,TX,Sutton,CentralPrevailing
356,TX,Swisher,CentralPrevailing
2361,TX,Tarrant,CentralPrevailing
3093,TX,Taylor,CentralPrevailing
2713,TX,Terrell,CentralPrevailing
1947,TX,Terry,CentralPrevailing
2027,TX,Throckmorton,CentralPrevailing
272,TX,Titus,CentralPrevailing
2352,TX,Tom Green,CentralPrevailing
2803,TX,Travis,CentralPrevailing
374,TX,Trinity,CentralPrevailing
1649,TX,Tyler,CentralPrevailing
1478,TX,Upshur,CentralPrevailing
2656,TX,Upton,CentralPrevailing
1908,TX,Uvalde,CentralPrevailing
461,TX,Val Verde,CentralPrevailing
883,TX,Van Zandt,CentralPrevailing
1725,TX,Victoria,CentralPrevailing
1011,TX,Walker,CentralPrevailing
3125,TX,Waller,CentralPrevailing
2573,TX,Ward,CentralPrevailing
181,TX,Washington,CentralPrevailing
2113,TX,Webb,CentralPrevailing
329,TX,Wharton,CentralPrevailing
1017,TX,Wheeler,CentralPrevailing
2852,TX,Wichita,CentralPrevailing
1047,TX,Wilbarger,CentralPrevailing
2886,TX,Willacy,CentralPrevailing
2693,TX,Williamson,CentralPrevailing
284,TX,Wilson,CentralPrevailing
899,TX,Winkler,CentralPrevailing
903,TX,Wise,CentralPrevailing
2170,TX,Wood,CentralPrevailing
539,TX,Yoakum,CentralPrevailing
1376,TX,Young,CentralPrevailing
2629,TX,Zapata,CentralPrevailing
2621,TX,Zavala,CentralPrevailing
39,UT,Beaver,MountainPrevailing
1591,UT,Box Elder,MountainPrevailing
835,UT,Cache,MountainPrevailing
779,UT,Carbon,MountainPrevailing
1357,UT,Daggett,MountainPrevailing
402,UT,Davis,MountainPrevailing
2389,UT,Duchesne,MountainPrevailing
1099,UT,Emery,MountainPrevailing
2362,UT,Garfield,MountainPrevailing
11,UT,Grand,MountainPrevailing
2035,UT,Iron,MountainPrevailing
1260,UT,Juab,MountainPrevailing
2165,UT,Kane,MountainPrevailing
2710,UT,Millard,MountainPrevailing
1106,UT,Morgan,MountainPrevailing
2961,UT,Piute,MountainPrevailing
2101,UT,Rich,MountainPrevailing
2175,UT,Salt Lake,MountainPrevailing
1094,UT,San Juan,MountainPrevailing
1837,UT,Sanpete,MountainPrevailing
900,UT,Sevier,MountainPrevailing
541,UT,Summit,MountainPrevailing
359,UT,Tooele,MountainPrevailing
2082,UT,Uintah,MountainPrevailing
1299,UT,Utah,MountainPrevailing
1827,UT,Wasatch,MountainPrevailing
1607,UT,Washington,MountainPrevailing
2824,UT,Wayne,MountainPrevailing
542,UT,Weber,MountainPrevailing
76,VT,Addison,EasternPrevailing
1619,VT,Bennington,EasternPrevailing
783,VT,Caledonia,EasternPrevailing
832,VT,Chittenden,EasternPrevailing
1295,VT,Essex,EasternPrevailing
437,VT,Franklin,EasternPrevailing
2465,VT,Grand Isle,EasternPrevailing
1157,VT,Lamoille,EasternPrevailing
2431,VT,Orange,EasternPrevailing
69,VT,Orleans,EasternPrevailing
1985,VT,Rutland,EasternPrevailing
1331,VT,Washington,EasternPrevailing
2226,VT,Windham,EasternPrevailing
2762,VT,Windsor,EasternPrevailing
467,VA,Accomack,EasternPrevailing
2025,VA,Albemarle,EasternPrevailing
1180,VA,Alleghany,EasternPrevailing
1229,VA,Amelia,EasternPrevailing
901,VA,Amherst,EasternPrevailing
56,VA,Appomattox,EasternPrevailing
2863,VA,Arlington,EasternPrevailing
1561,VA,Augusta,EasternPrevailing
2834,VA,Bath,EasternPrevailing
463,VA,Bedford,EasternPrevailing
1570,VA,Bland,EasternPrevailing
934,VA,Botetourt,EasternPrevailing
1821,VA,Brunswick,EasternPrevailing
3142,VA,Buchanan,EasternPrevailing
1552,VA,Buckingham,EasternPrevailing
2639,VA,Campbell,EasternPrevailing
1745,VA,Caroline,EasternPrevailing
1829,VA,Carroll,EasternPrevailing
1421,VA,Charles City,EasternPrevailing
1557,VA,Charlotte,EasternPrevailing
1361,VA,Chesterfield,EasternPrevailing
109,VA,Clarke,EasternPrevailing
695,VA,Craig,EasternPrevailing
1708,VA,Culpeper,EasternPrevailing
961,VA,Cumberland,EasternPrevailing
2180,VA,Dickenson,EasternPrevailing
2048,VA,Dinwiddie,EasternPrevailing
108,VA,Essex,EasternPrevailing
1675,VA,Fairfax,EasternPrevailing
897,VA,Fauquier,EasternPrevailing
2194,VA,Floyd,EasternPrevailing
2884,VA,Fluvanna,EasternPrevailing
2316,VA,Franklin,EasternPrevailing
7,VA,Frederick,EasternPrevailing
2335,VA,Giles,EasternPrevailing
3108,VA,Gloucester,EasternPrevailing
126,VA,Goochland,EasternPrevailing
1041,VA,Grayson,EasternPrevailing
1454,VA,Greene,EasternPrevailing
1268,VA,Greensville,EasternPrevailing
757,VA,Halifax,EasternPrevailing
528,VA,Hanover,EasternPrevailing
556,VA,Henrico,EasternPrevailing
1576,VA,Henry,EasternPrevailing
519,VA,Highland,EasternPrevailing
